HHID,Home_pcode,home_ID,homeX,homeY,DwellingType,dis_to_subway,dis_to_CBD,POI,dis_to_wetlands,aveIncome,area,tot_price,unit_price,HP_ID,Ethnic,hhsize,Age,Citizen,Gender,Employ,Occup,Industry,Income_cat,income,Work_pcode,work_ID,commute_dis,car_avail,bike_avail,choice,total_trip_time,distance,car_cost,car_time,pt_time,pt_cost,bike_time,bike_cost,walk_time,walk_cost,min_income,max_income,tax_rate,cum_tax,income_after_tax
102109BR1,102109,27,103.8092283,1.281002543,HDB 5-room,1153.994959,5036,19,6111.70703136,61521.8978102,117.53,1408009.4,11980.0,102109BR1_1,Chinese,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,21.875,609140.0,27,10.6408,0.0,0.0,2,1.75,10640.8,5.654825142857143,0.23646222222222218,1.75,1.4862293753599998,1.1305907160758906,0.0,2.401986455981941,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
102109CR1,102109,28,103.8092283,1.281002543,HDB 5-room,1153.994959,5036,19,6111.70703136,61521.8978102,117.53,1408009.4,11980.0,102109CR1_3,Chinese,5,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$2500-$2999,17.1875,569739.0,28,13.8303,1.0,0.0,2,0.95,13830.3,7.349816571428571,0.30734,0.95,1.63144380191,1.4694768044267714,0.0,3.1219638826185103,0.0,2500.0,3333.3333333333335,0.035,16.666666666666664,2724.5833333333335
102109DR1,102109,29,103.8092283,1.281002543,HDB 4-room,1153.994959,5036,19,6111.70703136,61521.8978102,94.93,1137261.4,11980.0,102109DR1_2,Indian,2,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,"Community, Social and Personal Services (e.g. public adminis",$1500-$1999,10.9375,169608.0,29,3.4799,1.0,0.0,2,1.1,3479.9,1.849318285714286,0.07733111111111111,1.1,1.08608329599,0.36974124434934325,0.0,0.7855304740406321,0.0,1666.6666666666667,2500.0,0.02,0.0,1748.3333333333333
109258AO,109258,30,103.8082831,1.271627398,Private flat/condo,210.2115651,5333,15,7151.65717738,61521.8978102,120.0,1650520.0,13754.3333333333,109258AO_1,Chinese,5,35-54 yrs,Singapore Citizen,Male,Self-employed,Professional,Real Estate Services,$8000 and above,56.25,319457.0,30,14.3257,1.0,0.0,1,0.4166666666666667,14325.7,7.613086285714287,0.4166666666666667,0.9708132944444444,1.6521733195100001,1.5221133205481154,0.0,3.233792325056434,0.0,6666.666666666667,10000.0,0.115,279.16666666666674,8452.5
118722CR5,118722,31,103.7724073,1.291171823,Landed Property,1356.688016,9139,56,6581.61072574,68268.2926829,295.41,2620385.17,8870.33333333333,118722CR5_2,Chinese,2,35-54 yrs,Singapore Citizen,Female,Employed Full-time,"Legislator,senior official & manager","Community, Social and Personal Services (e.g. public adminis",Refused,28.125,388464.0,31,15.1495,1.0,0.0,1,1.0833333333333333,15149.5,8.050877142857143,1.0833333333333333,1.014245861111111,1.68555764975,1.6096425130809435,0.0,3.4197516930022576,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
118875AO,118875,32,103.7847938,1.282203025,Landed Property,340.0102368,7742,6,6888.25726028,68268.2926829,424.95,5321223.9,12522.0,118875AO_2,Chinese,6,35-54 yrs,Singapore Citizen,Female,Employed Full-time,"Legislator,senior official & manager","Professional Services (e.g. legal, accounting, engineering,",Refused,28.125,159456.0,32,6.0898,1.0,1.0,1,0.38333333333333336,6089.8,3.2362937142857144,0.38333333333333336,0.5365983444444444,1.24380033596,0.6470445213479211,0.0,1.3746726862302485,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
118896AO,118896,33,103.7846737,1.283168954,Private flat/condo,327.9477153,7752,7,6791.19355117,68268.2926829,120.0,1596600.0,13305.0,118896AO_1,Chinese,6,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,Refused,28.125,48621.0,33,9.266,1.0,0.0,1,0.9833333333333333,9266.0,4.9242171428571435,0.9833333333333333,0.7040546666666666,1.4173612439999999,0.9845174775542442,0.0,2.091647855530474,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
118999CR5,118999,34,103.7914441,1.286352756,Private flat/condo,1096.669279,6997,25,6204.12317167,68268.2926829,97.0,1091929.0,11257.0,118999CR5_1,Indian,3,35-54 yrs,Employemnt pass,Male,Employed Full-time,Professional,Manufacturing,$6000-$6999,40.625,629649.0,34,16.8337,1.0,0.0,1,0.5,16833.7,8.945909142857143,0.5,1.1030406277777778,1.74958554431,1.7885896678075632,0.0,3.799932279909707,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,6232.5
119296CR5,119296,35,103.7911126,1.277342746,Landed Property,140.4547261,7084,19,7112.96259448,68268.2926829,424.95,6033865.05,14199.0,119296CR5_3,Chinese,5,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Transport and Storage,Refused,28.125,638894.0,35,21.6388,1.0,0.0,1,0.55,21638.8,11.499476571428572,0.55,1.3563761777777779,1.9010783345599997,2.2991341240341874,0.0,4.884604966139955,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
119915AO,119915,36,103.7836978,1.283407429,Private flat/condo,229.9855141,7860,5,6801.90038175,68268.2926829,120.0,1770800.0,14756.6666666667,119915AO_1,Chinese,6,55-74 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager","Professional Services (e.g. legal, accounting, engineering,",$8000 and above,56.25,638899.0,36,20.1775,1.0,0.0,1,0.7833333333333333,20177.5,10.7229,0.7833333333333333,1.2793331944444446,1.8598934937499998,2.1438702140460566,0.0,4.5547404063205414,0.0,6666.666666666667,10000.0,0.115,279.16666666666674,8452.5
120103AO,120103,37,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103AO_3,Malay,4,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,$2500-$2999,17.1875,310470.0,37,11.5182,1.0,0.0,1,0.36666666666666664,11518.2,6.121100571428571,0.36666666666666664,0.8227956555555556,1.52820506876,1.2238149374018235,0.0,2.6000451467268624,0.0,2500.0,3333.3333333333335,0.035,16.666666666666664,2724.5833333333335
120103AR8,120103,38,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103AR8_3,Chinese,3,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,28.125,259240.0,38,6.1599,1.0,1.0,1,0.15,6159.9,3.273546857142857,0.15,0.5402941722222221,1.24784863199,0.6544926840045746,0.0,1.3904966139954853,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120103BR2,120103,39,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103BR2_1,Chinese,4,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$3000-$3999,21.875,618744.0,39,10.93,0.0,0.0,2,1.05,10930.0,5.808514285714287,0.24288888888888888,1.05,1.5002350999999998,1.1613183714297313,0.0,2.4672686230248306,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
120103BR3,120103,40,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103BR3_1,Indian,2,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Professional Services (e.g. legal, accounting, engineering,",Refused,28.125,310470.0,40,11.5182,0.0,0.0,2,1.0333333333333334,11518.2,6.121100571428571,0.25596,1.0333333333333334,1.52820506876,1.2238149374018235,0.0,2.6000451467268624,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120103CR3,120103,41,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103CR3_2,Indian,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Transport and Storage,Refused,28.125,619259.0,41,10.2719,1.0,0.0,2,1.3,10271.9,5.458781142857143,0.22826444444444446,1.3,1.46812107039,1.0913948929084223,0.0,2.318713318284425,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120103DO,120103,42,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103DO_1,Chinese,4,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,28.125,68656.0,42,12.3455,1.0,0.0,1,0.5333333333333333,12345.5,6.560751428571429,0.5333333333333333,0.8664127500000001,1.56637362975,1.3117160068147984,0.0,2.7867945823927767,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120103DR4,120103,43,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103DR4_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Construction,Refused,28.125,98269.0,43,14.076,1.0,1.0,1,0.55,14076.0,7.480388571428572,0.55,0.9576485555555555,1.6417862239999998,1.4955825614130738,0.0,3.1774266365688493,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120103DR5,120103,44,103.7689714,1.322587097,HDB 5-room,926.6104239,10362,32,3883.13965128,73784.3137255,117.53,1494550.65666667,12716.3333333333,120103DR5_3,Indian,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Armed forces,"Community, Social and Personal Services (e.g. public adminis",Refused,28.125,698957.0,44,17.4094,1.0,0.0,1,0.5333333333333333,17409.4,9.251852571428573,0.5333333333333333,1.1333928111111111,1.77017079164,1.8497581020648457,0.0,3.9298871331828447,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120105CO,120105,45,103.7698881,1.32271179,HDB 3-room,988.4179428,10275,34,3806.95426012,73784.3137255,68.04,1041601.68,15308.6666666667,120105CO_1,Indian,5,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Transport and Storage,$2000-$2499,14.0625,118480.0,45,8.960600000000001,1.0,0.0,2,1.0,8960.6,4.761918857142859,0.19912444444444447,1.0,1.40154964764,0.9520685634980101,0.0,2.0227088036117387,0.0,1666.6666666666667,2500.0,0.02,0.0,2238.3333333333335
120105DR1,120105,46,103.7698881,1.32271179,HDB 3-room,988.4179428,10275,34,3806.95426012,73784.3137255,68.04,1041601.68,15308.6666666667,120105DR1_1,Chinese,1,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Construction,Refused,28.125,150168.0,46,9.7934,0.0,0.0,2,0.8,9793.4,5.204492571428572,0.2176311111111111,0.8,1.44422731644,1.0405540108655014,0.0,2.2106997742663657,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120114AR2,120114,47,103.7706437,1.323846098,HDB 5-room,1139.327733,10250,33,3656.71985111,73784.3137255,117.53,1799227.59333333,15308.6666666667,120114AR2_2,Chinese,2,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,28.125,48624.0,47,13.8481,1.0,0.0,2,0.8,13848.1,7.359276,0.30773555555555554,0.8,1.63219712639,1.4713680639886608,0.0,3.1259819413092553,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120114BR2,120114,48,103.7706437,1.323846098,HDB 5-room,1139.327733,10250,33,3656.71985111,73784.3137255,117.53,1799227.59333333,15308.6666666667,120114BR2_2,Chinese,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,28.125,258500.0,48,6.7575,0.0,1.0,3,0.65,6757.5,3.591128571428572,0.15016666666666667,0.5718009722222221,1.28196119375,0.65,0.0,1.5253950338600453,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120114CR4,120114,49,103.7706437,1.323846098,HDB 5-room,1139.327733,10250,33,3656.71985111,73784.3137255,117.53,1799227.59333333,15308.6666666667,120114CR4_1,Chinese,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,28.125,130003.0,49,3.4645,1.0,1.0,2,0.5666666666666667,3464.5,1.8411342857142858,0.0769888888888889,0.5666666666666667,1.08511223975,0.36810498607669756,0.0,0.7820541760722348,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120114DR2,120114,50,103.7706437,1.323846098,HDB 5-room,1139.327733,10250,33,3656.71985111,73784.3137255,117.53,1799227.59333333,15308.6666666667,120114DR2_1,Chinese,6,15-34 yrs,Permanent Resident,Female,Employed Full-time,Professional,Manufacturing,Refused,28.125,639246.0,50,17.166400000000003,1.0,0.0,1,0.65,17166.4,9.12271542857143,0.65,1.1205813111111111,1.76156271104,1.8239392215289425,0.0,3.8750338600451477,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120117AR8,120117,51,103.771183,1.324464333,HDB 4-room,1229.171263,10224,33,3565.78317566,73784.3137255,94.93,1453251.72666667,15308.6666666667,120117AR8_2,Chinese,5,55-74 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager",Manufacturing,Refused,28.125,638831.0,51,20.4196,1.0,1.0,1,0.5666666666666667,20419.6,10.851558857142859,0.5666666666666667,1.2920972444444445,1.86701193584,2.169593469098494,0.0,4.609390519187359,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120117BR8,120117,52,103.771183,1.324464333,HDB 4-room,1229.171263,10224,33,3565.78317566,73784.3137255,94.93,1453251.72666667,15308.6666666667,120117BR8_1,Chinese,5,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,28.125,649961.0,52,10.6595,1.0,0.0,1,0.48333333333333334,10659.5,5.664762857142857,0.48333333333333334,0.7775230833333333,1.48714005975,1.132577601121246,0.0,2.4062076749435666,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120117DR5,120117,53,103.771183,1.324464333,HDB 4-room,1229.171263,10224,33,3565.78317566,73784.3137255,94.93,1453251.72666667,15308.6666666667,120117DR5_1,Chinese,1,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$8000 and above,56.25,288683.0,53,4.8935,1.0,0.0,1,0.38333333333333336,4893.5,2.600545714285715,0.38333333333333336,0.47352675,1.17319865775,0.5199370037137594,0.0,1.1046275395033862,0.0,6666.666666666667,10000.0,0.115,279.16666666666674,8452.5
120205AR1,120205,54,103.762434,1.321072143,HDB 4-room,730.0309486,10971,2,4505.34546524,73784.3137255,94.93,1207161.52333333,12716.3333333333,120205AR1_1,Others,3,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,Construction,$5000-$5999,34.375,638828.0,54,17.8674,0.0,0.0,2,1.0333333333333334,17867.4,9.495246857142858,0.3970533333333333,1.0333333333333334,1.78607401724,1.8984208480954785,0.0,4.033273137697517,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,5302.5
120205BR2,120205,55,103.762434,1.321072143,HDB 4-room,730.0309486,10971,2,4505.34546524,73784.3137255,94.93,1207161.52333333,12716.3333333333,120205BR2_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Self-employed,"Legislator,senior official & manager",Wholesale and Retail Trade,Refused,28.125,669446.0,55,4.3457,1.0,0.0,1,0.4,4345.7,2.309429142857143,0.4,0.4446455166666667,1.13991389151,0.46173295944393256,0.0,0.9809706546275395,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120205CR1,120205,56,103.762434,1.321072143,HDB 4-room,730.0309486,10971,2,4505.34546524,73784.3137255,94.93,1207161.52333333,12716.3333333333,120205CR1_4,Chinese,4,35-54 yrs,Permanent Resident,Female,Self-employed,Professional,Manufacturing,Refused,28.125,658065.0,56,3.2017,1.0,0.0,1,0.3333333333333333,3201.7,1.701474857142857,0.3333333333333333,0.38433129444444436,1.06846811711,0.3401823449045352,0.0,0.7227313769751693,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120205DR8,120205,57,103.762434,1.321072143,HDB 4-room,730.0309486,10971,2,4505.34546524,73784.3137255,94.93,1207161.52333333,12716.3333333333,120205DR8_5,Indian,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,28.125,600131.0,57,3.8262,0.0,1.0,2,0.31666666666666665,3826.2,2.033352,0.08502666666666665,0.31666666666666665,1.10779419356,0.40653580537643524,0.0,0.8637020316027088,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120301AO,120301,58,103.764909,1.322161163,HDB 4-room,781.5765862,10760,7,4224.45731198,73784.3137255,94.93,1207161.52333333,12716.3333333333,120301AO_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Administrative and Support Services (e.g. security, cleaning",Refused,28.125,159303.0,58,8.219100000000001,1.0,0.0,1,0.6,8219.1,4.367864571428572,0.6,0.6488597722222222,1.36238339519,0.87328379017549,0.0,1.8553273137697521,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120301CR5,120301,59,103.764909,1.322161163,HDB 4-room,781.5765862,10760,7,4224.45731198,73784.3137255,94.93,1207161.52333333,12716.3333333333,120301CR5_3,Chinese,3,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,$3000-$3999,21.875,238872.0,59,10.4496,1.0,0.0,1,0.5666666666666667,10449.6,5.553216,0.5666666666666667,0.7664566888888888,1.47687785984,1.1102756133661593,0.0,2.3588261851015804,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
120301DO,120301,60,103.764909,1.322161163,HDB 4-room,781.5765862,10760,7,4224.45731198,73784.3137255,94.93,1207161.52333333,12716.3333333333,120301DO_1,Chinese,3,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,28.125,138668.0,60,5.4204,0.0,1.0,3,0.36666666666666664,5420.4,2.8805554285714288,0.12045333333333333,0.5013060888888888,1.20464726384,0.36666666666666664,0.0,1.2235665914221219,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120303AR4,120303,61,103.7648177,1.321325645,HDB 3-room,689.902183,10735,7,4297.56300659,73784.3137255,68.04,865219.32,12716.3333333333,120303AR4_1,Others,2,35-54 yrs,Employemnt pass,Male,Employed Full-time,Professional,Manufacturing,$3000-$3999,21.875,628130.0,61,12.8835,0.0,0.0,2,1.1333333333333333,12883.5,6.84666,0.2863,1.1333333333333333,1.5904604277499998,1.3688787958202142,0.0,2.9082392776523704,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
120303CR3,120303,62,103.7648177,1.321325645,HDB 3-room,689.902183,10735,7,4297.56300659,73784.3137255,68.04,865219.32,12716.3333333333,120303CR3_1,Chinese,3,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",$5000-$5999,34.375,117546.0,62,4.5761,0.0,0.0,2,0.45,4576.1,2.431870285714286,0.10169111111111112,0.45,1.15398630879,0.4862130832113077,0.0,1.0329796839729122,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,5302.5
120303DR6,120303,63,103.7648177,1.321325645,HDB 3-room,689.902183,10735,7,4297.56300659,73784.3137255,68.04,865219.32,12716.3333333333,120303DR6_1,Others,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,Construction,$7000-$7999,46.875,534039.0,63,19.3549,0.0,1.0,2,1.1333333333333333,19354.9,10.285746857142858,0.43010888888888893,1.1333333333333333,1.83483084599,2.0564685221578505,0.0,4.3690519187358925,0.0,6666.666666666667,10000.0,0.115,279.16666666666674,7125.0
120307BR8,120307,64,103.7671013,1.321409579,HDB 3-room,728.0320833,10503,30,4118.03505521,73784.3137255,68.04,865219.32,12716.3333333333,120307BR8_1,Others,5,15-34 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,28.125,588177.0,64,4.9817,0.0,0.0,2,0.5,4981.7,2.6474177142857145,0.11070444444444444,0.5,1.17850166511,0.5293083010934576,0.0,1.1245372460496614,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120307CO,120307,65,103.7671013,1.321409579,HDB 3-room,728.0320833,10503,30,4118.03505521,73784.3137255,68.04,865219.32,12716.3333333333,120307CO_1,Chinese,3,55-74 yrs,Singapore Citizen,Male,Employed Full-time,"Cleaner, labourer & related worker","Accomodation and Food Services (e.g. hotels, restaurants etc",$1-$1000,3.125,629108.0,65,14.663,1.0,1.0,1,0.75,14663.0,7.792337142857144,0.75,0.9885965,1.6660064309999998,1.5579516267405442,0.0,3.309932279909707,0.0,0.0,1666.6666666666667,0.0,0.0,500.0
120307DR7,120307,66,103.7671013,1.321409579,HDB 3-room,728.0320833,10503,30,4118.03505521,73784.3137255,68.04,865219.32,12716.3333333333,120307DR7_1,Others,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,Manufacturing,Refused,28.125,638610.0,66,18.1556,1.0,1.0,1,0.48333333333333334,18155.6,9.648404571428571,0.48333333333333334,1.1727341333333334,1.7958661886399998,1.9290422529121345,0.0,4.098329571106095,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120309AR3,120309,67,103.7663784,1.320906354,HDB 3-room,654.5771214,10556,26,4213.11325176,73784.3137255,68.04,865219.32,12716.3333333333,120309AR3_1,Indian,3,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,28.125,117575.0,67,3.4878,0.0,0.0,2,0.7,3487.8,1.8535165714285715,0.07750666666666667,0.7,1.0865812511600001,0.37058062359310306,0.0,0.7873137697516931,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120309BR1,120309,68,103.7663784,1.320906354,HDB 3-room,654.5771214,10556,26,4213.11325176,73784.3137255,68.04,865219.32,12716.3333333333,120309BR1_2,Chinese,2,35-54 yrs,Permanent Resident,Female,Employed Full-time,Service & sales worker,"Financial Services (e.g. financial, insurance)",$3000-$3999,21.875,68897.0,68,12.5197,0.0,0.0,2,0.6333333333333333,12519.7,6.653326285714286,0.27821555555555555,0.6333333333333333,1.57423611191,1.3302248503923886,0.0,2.8261173814898424,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,3442.5
120309CR2,120309,69,103.7663784,1.320906354,HDB 3-room,654.5771214,10556,26,4213.11325176,73784.3137255,68.04,865219.32,12716.3333333333,120309CR2_1,Chinese,2,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Plant & machine operator & assembler,"Community, Social and Personal Services (e.g. public adminis",$1001-$1499,7.8125,367993.0,69,17.5772,0.0,0.0,2,1.6833333333333333,17577.2,9.341026285714287,0.3906044444444445,1.6833333333333333,1.77604604016,1.8675869422044533,0.0,3.9677652370203167,0.0,0.0,1666.6666666666667,0.0,0.0,1250.0
120309DR3,120309,70,103.7663784,1.320906354,HDB 3-room,654.5771214,10556,26,4213.11325176,73784.3137255,68.04,865219.32,12716.3333333333,120309DR3_2,Chinese,2,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,$2500-$2999,17.1875,569061.0,70,18.1327,0.0,0.0,2,0.8833333333333333,18132.7,9.636234857142856,0.4029488888888889,0.8833333333333333,1.79509419071,1.9266091156106027,0.0,4.093160270880362,0.0,2500.0,3333.3333333333335,0.035,16.666666666666664,2724.5833333333335
120316BR8,120316,71,103.7645213,1.318449853,HDB 4-room,378.7057857,10651,31,4553.40214874,73784.3137255,94.93,1207161.52333333,12716.3333333333,120316BR8_1,Chinese,2,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,Refused,28.125,569507.0,71,18.5153,0.0,0.0,2,1.3666666666666667,18515.3,9.83955942857143,0.4114511111111111,1.3666666666666667,1.8078546659099999,1.9672605711375024,0.0,4.179525959367946,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120316DR8,120316,72,103.7645213,1.318449853,HDB 4-room,378.7057857,10651,31,4553.40214874,73784.3137255,94.93,1207161.52333333,12716.3333333333,120316DR8_3,Chinese,3,15-34 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager",Wholesale and Retail Trade,Refused,28.125,128381.0,72,3.9864,1.0,0.0,1,0.26666666666666666,3986.4,2.1184868571428574,0.26666666666666666,0.4257024222222222,1.11775661504,0.4235571414334383,0.0,0.8998645598194132,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120321AR4,120321,73,103.7663292,1.316545157,HDB 3-room,201.1486391,10390,40,4586.79040169,73784.3137255,68.04,865219.32,12716.3333333333,120321AR4_1,Indian,2,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Manufacturing,$2500-$2999,17.1875,619523.0,73,7.8653,0.0,0.0,2,0.4166666666666667,7865.3,4.179845142857143,0.17478444444444446,0.4166666666666667,1.34330805591,0.8356923501195119,0.0,1.7754627539503387,0.0,2500.0,3333.3333333333335,0.035,16.666666666666664,2724.5833333333335
120321BR5,120321,74,103.7663292,1.316545157,HDB 3-room,201.1486391,10390,40,4586.79040169,73784.3137255,68.04,865219.32,12716.3333333333,120321BR5_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$6000-$6999,40.625,138669.0,74,4.2344,0.0,0.0,2,0.35,4234.4,2.2502811428571428,0.09409777777777778,0.35,1.13307785664,0.44990727465526564,0.0,0.9558465011286682,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,6232.5
120321CO,120321,75,103.7663292,1.316545157,HDB 3-room,201.1486391,10390,40,4586.79040169,73784.3137255,68.04,865219.32,12716.3333333333,120321CO_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Manufacturing,Refused,28.125,339944.0,75,17.4366,0.0,1.0,2,0.8166666666666667,17436.6,9.266307428571428,0.38748,0.8166666666666667,1.7711269804399998,1.8526481166762716,0.0,3.9360270880361172,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
120321DR2,120321,76,103.7663292,1.316545157,HDB 3-room,201.1486391,10390,40,4586.79040169,73784.3137255,68.04,865219.32,12716.3333333333,120321DR2_1,Chinese,3,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Manufacturing,Refused,28.125,639456.0,76,15.6633,1.0,0.0,1,1.1833333333333333,15663.3,8.323925142857144,1.1833333333333333,1.0413345388888888,1.70569203311,1.6642340390864876,0.0,3.5357336343115127,0.0,3333.3333333333335,6666.666666666667,0.07,45.83333333333334,4372.5
