H1_HHID,HP_ID,Home_pcode,H2_DwellingType,Work_pcode,H4_TotalPax,P1_Age,P5_Employ,num_workers,num_24_below,num_24_55,num_55_above,dis_to_subway,dis_to_center,nPOIs_network,nPOIs_euclidean,URA5region
670425BO,670425BO_4,670425,HDB 5-room,677737.0,4,15-19 yrs old,Full time student,2.0,2.0,2.0,0.0,103,14603,3,13,2
670425CR2,670425CR2_3,670425,HDB 5-room,688848.0,6,15-19 yrs old,Full time student,2.0,1.0,3.0,1.0,103,14603,3,13,2
670434AO,670434AO_1,670434,HDB 4-room,738453.0,6,55-59 yrs old,Self-employed,2.0,3.0,2.0,1.0,375,14470,7,9,2
670434AO,670434AO_2,670434,HDB 4-room,738453.0,6,45-49 yrs old,Employed Full-time,2.0,3.0,2.0,1.0,375,14470,7,9,2
670434BR3,670434BR3_1,670434,HDB 4-room,159835.0,6,30-34 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,375,14470,7,9,2
670434BR3,670434BR3_2,670434,HDB 4-room,158828.0,6,25-29 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,375,14470,7,9,2
670434AO,670434AO_3,670434,HDB 4-room,599489.0,6,15-19 yrs old,Full time student,2.0,3.0,2.0,1.0,375,14470,7,9,2
670434AO,670434AO_4,670434,HDB 4-room,609604.0,6,15-19 yrs old,Full time student,2.0,3.0,2.0,1.0,375,14470,7,9,2
670434AO,670434AO_5,670434,HDB 4-room,599491.0,6,20-24 yrs old,Full time student,2.0,3.0,2.0,1.0,375,14470,7,9,2
670434DO,670434DO_2,670434,HDB 4-room,139651.0,2,20-24 yrs old,Full time student,0.0,1.0,1.0,0.0,375,14470,7,9,2
670439AO,670439AO_1,670439,HDB 5-room,629889.0,10,45-49 yrs old,Employed Full-time,4.0,7.0,3.0,0.0,198,14297,4,9,2
670439AO,670439AO_2,670439,HDB 5-room,608837.0,10,20-24 yrs old,Employed Full-time,4.0,7.0,3.0,0.0,198,14297,4,9,2
670439AO,670439AO_6,670439,HDB 5-room,738099.0,10,45-49 yrs old,Employed Full-time,4.0,7.0,3.0,0.0,198,14297,4,9,2
670439CR3,670439CR3_1,670439,HDB 5-room,648886.0,4,55-59 yrs old,Employed Full-time,2.0,2.0,1.0,1.0,198,14297,4,9,2
670439CR3,670439CR3_2,670439,HDB 5-room,659480.0,4,50-54 yrs old,Employed Full-time,2.0,2.0,1.0,1.0,198,14297,4,9,2
670439DO,670439DO_3,670439,HDB 5-room,179103.0,6,30-34 yrs old,Employed Full-time,3.0,0.0,4.0,1.0,198,14297,4,9,2
670439DO,670439DO_4,670439,HDB 5-room,179103.0,6,30-34 yrs old,Employed Full-time,3.0,0.0,4.0,1.0,198,14297,4,9,2
670439AO,670439AO_3,670439,HDB 5-room,379498.0,10,20-24 yrs old,Full time student,4.0,7.0,3.0,0.0,198,14297,4,9,2
670439AO,670439AO_4,670439,HDB 5-room,688236.0,10,15-19 yrs old,Full time student,4.0,7.0,3.0,0.0,198,14297,4,9,2
670439AO,670439AO_7,670439,HDB 5-room,599489.0,10,15-19 yrs old,Full time student,4.0,7.0,3.0,0.0,198,14297,4,9,2
670439AO,670439AO_8,670439,HDB 5-room,569843.0,10,20-24 yrs old,Full time student,4.0,7.0,3.0,0.0,198,14297,4,9,2
670439AO,670439AO_9,670439,HDB 5-room,688845.0,10,15-19 yrs old,Full time student,4.0,7.0,3.0,0.0,198,14297,4,9,2
670439AO,670439AO_10,670439,HDB 5-room,689905.0,10,10-14 yrs old,Full time student,4.0,7.0,3.0,0.0,198,14297,4,9,2
670439BO,670439BO_3,670439,Government executive flat,679002.0,4,10-14 yrs old,Full time student,0.0,2.0,1.0,0.0,198,14297,4,9,2
670439BO,670439BO_4,670439,Government executive flat,677737.0,4,15-19 yrs old,Full time student,0.0,2.0,1.0,0.0,198,14297,4,9,2
670439CR3,670439CR3_3,670439,HDB 5-room,639798.0,4,20-24 yrs old,Full time student,2.0,2.0,1.0,1.0,198,14297,4,9,2
670439CR3,670439CR3_4,670439,HDB 5-room,639798.0,4,20-24 yrs old,Full time student,2.0,2.0,1.0,1.0,198,14297,4,9,2
670449AR1,670449AR1_1,670449,HDB 4-room,739428.0,4,40-44 yrs old,Self-employed,2.0,1.0,2.0,0.0,439,14242,1,8,2
670449AR1,670449AR1_2,670449,HDB 4-room,658064.0,4,40-44 yrs old,Employed Full-time,2.0,1.0,2.0,0.0,439,14242,1,8,2
670449CR3,670449CR3_1,670449,HDB 4-room,128477.0,5,55-59 yrs old,Employed Full-time,3.0,3.0,1.0,1.0,439,14242,1,8,2
670449CR3,670449CR3_3,670449,HDB 4-room,629043.0,5,20-24 yrs old,Employed Full-time,3.0,3.0,1.0,1.0,439,14242,1,8,2
670449CR3,670449CR3_4,670449,HDB 4-room,689812.0,5,20-24 yrs old,Employed Full-time,3.0,3.0,1.0,1.0,439,14242,1,8,2
670449DR6,670449DR6_1,670449,HDB 4-room,618652.0,3,40-44 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,439,14242,1,8,2
670449BO,670449BO_3,670449,HDB 4-room,679301.0,7,10-14 yrs old,Full time student,1.0,2.0,2.0,1.0,439,14242,1,8,2
670449BO,670449BO_4,670449,HDB 4-room,679002.0,7,10-14 yrs old,Full time student,1.0,2.0,2.0,1.0,439,14242,1,8,2
670449AR1,670449AR1_3,670449,HDB 4-room,597610.0,4,10-14 yrs old,Full time student,2.0,1.0,2.0,0.0,439,14242,1,8,2
670449CR3,670449CR3_5,670449,HDB 4-room,688236.0,5,20-24 yrs old,Full time student,3.0,3.0,1.0,1.0,439,14242,1,8,2
670449DR6,670449DR6_3,670449,HDB 4-room,677741.0,3,10-14 yrs old,Full time student,1.0,1.0,2.0,0.0,439,14242,1,8,2
670450AO,670450AO_3,670450,HDB 4-room,49317.0,6,35-39 yrs old,Employed Full-time,2.0,2.0,2.0,2.0,442,14280,3,9,2
670450AO,670450AO_4,670450,HDB 4-room,48619.0,6,35-39 yrs old,Employed Full-time,2.0,2.0,2.0,2.0,442,14280,3,9,2
670450BR3,670450BR3_3,670450,HDB 4-room,48583.0,4,25-29 yrs old,Employed Full-time,3.0,1.0,3.0,0.0,442,14280,3,9,2
670450BR3,670450BR3_4,670450,HDB 4-room,168732.0,4,20-24 yrs old,Employed Full-time,3.0,1.0,3.0,0.0,442,14280,3,9,2
670450CO,670450CO_1,670450,HDB 4-room,619525.0,4,40-44 yrs old,Employed Full-time,2.0,1.0,3.0,0.0,442,14280,3,9,2
670450CO,670450CO_2,670450,HDB 4-room,640503.0,4,40-44 yrs old,Self-employed,2.0,1.0,3.0,0.0,442,14280,3,9,2
670450DO,670450DO_3,670450,HDB 4-room,169608.0,7,20-24 yrs old,Employed Full-time,3.0,5.0,2.0,0.0,442,14280,3,9,2
670450DO,670450DO_4,670450,HDB 4-room,670453.0,7,20-24 yrs old,Employed Full-time,3.0,5.0,2.0,0.0,442,14280,3,9,2
670450AO,670450AO_5,670450,HDB 4-room,288913.0,6,15-19 yrs old,Full time student,2.0,2.0,2.0,2.0,442,14280,3,9,2
670450AO,670450AO_6,670450,HDB 4-room,677744.0,6,10-14 yrs old,Full time student,2.0,2.0,2.0,2.0,442,14280,3,9,2
670450CO,670450CO_3,670450,HDB 4-room,689809.0,4,15-19 yrs old,Full time student,2.0,1.0,3.0,0.0,442,14280,3,9,2
670450DO,670450DO_5,670450,HDB 4-room,677744.0,7,10-14 yrs old,Full time student,3.0,5.0,2.0,0.0,442,14280,3,9,2
670450DO,670450DO_6,670450,HDB 4-room,677744.0,7,6-9 yrs old,Full time student,3.0,5.0,2.0,0.0,442,14280,3,9,2
670450DO,670450DO_7,670450,HDB 4-room,599489.0,7,15-19 yrs old,Full time student,3.0,5.0,2.0,0.0,442,14280,3,9,2
670469AR1,670469AR1_2,670469,HDB 4-room,219428.0,7,35-39 yrs old,Employed Full-time,2.0,3.0,3.0,1.0,374,14510,4,3,2
670469AR1,670469AR1_3,670469,HDB 4-room,819642.0,7,40-44 yrs old,Employed Full-time,2.0,3.0,3.0,1.0,374,14510,4,3,2
670469BR4,670469BR4_1,670469,HDB 4-room,238859.0,5,30-34 yrs old,Employed Full-time,1.0,0.0,2.0,0.0,374,14510,4,3,2
670469CO,670469CO_3,670469,HDB 4-room,679910.0,6,40-44 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,374,14510,4,3,2
670469CO,670469CO_4,670469,HDB 4-room,449269.0,6,35-39 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,374,14510,4,3,2
670469DR2,670469DR2_1,670469,HDB 4-room,238459.0,4,60-64 yrs old,Self-employed,4.0,0.0,2.0,2.0,374,14510,4,3,2
670469DR2,670469DR2_2,670469,HDB 4-room,238459.0,4,60-64 yrs old,Employed Full-time,4.0,0.0,2.0,2.0,374,14510,4,3,2
670469DR2,670469DR2_3,670469,HDB 4-room,117439.0,4,30-34 yrs old,Employed Full-time,4.0,0.0,2.0,2.0,374,14510,4,3,2
670469DR2,670469DR2_4,670469,HDB 4-room,117439.0,4,30-34 yrs old,Employed Full-time,4.0,0.0,2.0,2.0,374,14510,4,3,2
670469AR1,670469AR1_4,670469,HDB 4-room,679944.0,7,6-9 yrs old,Full time student,2.0,3.0,3.0,1.0,374,14510,4,3,2
670469AR1,670469AR1_5,670469,HDB 4-room,679944.0,7,10-14 yrs old,Full time student,2.0,3.0,3.0,1.0,374,14510,4,3,2
670469AR1,670469AR1_6,670469,HDB 4-room,679944.0,7,6-9 yrs old,Full time student,2.0,3.0,3.0,1.0,374,14510,4,3,2
670479AO,670479AO_1,670479,HDB 5-room,310470.0,4,30-34 yrs old,Self-employed,1.0,0.0,2.0,0.0,2875,14709,0,2,2
670480AR6,670480AR6_1,670480,HDB 5-room,797961.0,5,30-34 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,2970,14729,0,2,2
670480AR6,670480AR6_2,670480,HDB 5-room,238895.0,5,25-29 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,2970,14729,0,2,2
670480BR1,670480BR1_1,670480,HDB 5-room,588177.0,6,60-64 yrs old,Self-employed,2.0,0.0,2.0,2.0,2970,14729,0,2,2
670480BR1,670480BR1_3,670480,HDB 5-room,678117.0,6,35-39 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,2970,14729,0,2,2
670480CR4,670480CR4_1,670480,HDB 5-room,759910.0,4,30-34 yrs old,Employed Full-time,2.0,1.0,2.0,0.0,2970,14729,0,2,2
670480CR4,670480CR4_2,670480,HDB 5-room,179434.0,4,30-34 yrs old,Employed Full-time,2.0,1.0,2.0,0.0,2970,14729,0,2,2
670480DR1,670480DR1_3,670480,HDB 5-room,609919.0,4,45-49 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,2970,14729,0,2,2
670480DR1,670480DR1_4,670480,HDB 5-room,628128.0,4,45-49 yrs old,Employed Full-time,2.0,0.0,2.0,2.0,2970,14729,0,2,2
670480CR4,670480CR4_3,670480,HDB 5-room,679676.0,4,6-9 yrs old,Full time student,2.0,1.0,2.0,0.0,2970,14729,0,2,2
670504AR1,670504AR1_1,670504,HDB 4-room,339418.0,4,50-54 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,518,14675,5,12,2
670504BR1,670504BR1_1,670504,HDB 4-room,609601.0,4,50-54 yrs old,Employed Full-time,1.0,0.0,1.0,0.0,518,14675,5,12,2
670504CR1,670504CR1_2,670504,HDB 4-room,569138.0,3,55-59 yrs old,Employed Full-time,1.0,0.0,0.0,3.0,518,14675,5,12,2
670504DR1,670504DR1_1,670504,HDB 4-room,539347.0,6,55-59 yrs old,Employed Full-time,2.0,3.0,1.0,1.0,518,14675,5,12,2
670504DR1,670504DR1_6,670504,HDB 4-room,238459.0,6,20-24 yrs old,Employed Full-time,2.0,3.0,1.0,1.0,518,14675,5,12,2
670504AR1,670504AR1_3,670504,HDB 4-room,677741.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,518,14675,5,12,2
670504AR1,670504AR1_4,670504,HDB 4-room,677741.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,518,14675,5,12,2
670504DR1,670504DR1_5,670504,HDB 4-room,679301.0,6,15-19 yrs old,Full time student,2.0,3.0,1.0,1.0,518,14675,5,12,2
670515BR2,670515BR2_2,670515,HDB 5-room,601254.0,3,50-54 yrs old,Employed Full-time,2.0,0.0,1.0,2.0,265,14962,1,6,2
670515CR1,670515CR1_1,670515,HDB 5-room,79120.0,6,40-44 yrs old,Employed Full-time,2.0,2.0,2.0,2.0,265,14962,1,6,2
670515CR1,670515CR1_2,670515,HDB 5-room,307683.0,6,35-39 yrs old,Employed Full-time,2.0,2.0,2.0,2.0,265,14962,1,6,2
670515DO,670515DO_4,670515,HDB 5-room,119077.0,8,45-49 yrs old,Employed Full-time,2.0,4.0,2.0,2.0,265,14962,1,6,2
670515AO,670515AO_3,670515,HDB 5-room,677737.0,3,10-14 yrs old,Full time student,0.0,1.0,1.0,0.0,265,14962,1,6,2
670515CR1,670515CR1_3,670515,HDB 5-room,677741.0,6,10-14 yrs old,Full time student,2.0,2.0,2.0,2.0,265,14962,1,6,2
670515CR1,670515CR1_4,670515,HDB 5-room,677742.0,6,10-14 yrs old,Full time student,2.0,2.0,2.0,2.0,265,14962,1,6,2
670515DO,670515DO_5,670515,HDB 5-room,677741.0,8,10-14 yrs old,Full time student,2.0,4.0,2.0,2.0,265,14962,1,6,2
670515DO,670515DO_6,670515,HDB 5-room,677744.0,8,10-14 yrs old,Full time student,2.0,4.0,2.0,2.0,265,14962,1,6,2
670515DO,670515DO_7,670515,HDB 5-room,677742.0,8,6-9 yrs old,Full time student,2.0,4.0,2.0,2.0,265,14962,1,6,2
670515DO,670515DO_8,670515,HDB 5-room,677744.0,8,10-14 yrs old,Full time student,2.0,4.0,2.0,2.0,265,14962,1,6,2
670518AO,670518AO_2,670518,HDB 5-room,609916.0,4,35-39 yrs old,Employed Full-time,2.0,1.0,2.0,0.0,346,14890,6,6,2
670518DR1,670518DR1_1,670518,HDB 4-room,618810.0,3,50-54 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,346,14890,6,6,2
670518DR1,670518DR1_2,670518,HDB 4-room,618818.0,3,50-54 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,346,14890,6,6,2
670518AO,670518AO_3,670518,HDB 5-room,679002.0,4,6-9 yrs old,Full time student,2.0,1.0,2.0,0.0,346,14890,6,6,2
670519AR1,670519AR1_1,670519,HDB 4-room,638483.0,3,35-39 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,231,14993,1,6,2
670519AR1,670519AR1_2,670519,HDB 4-room,677741.0,3,35-39 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,231,14993,1,6,2
670519BR1,670519BR1_1,670519,HDB 4-room,667988.0,4,55-59 yrs old,Employed Full-time,2.0,2.0,1.0,1.0,231,14993,1,6,2
670519BR1,670519BR1_3,670519,HDB 4-room,569527.0,4,20-24 yrs old,Self-employed,2.0,2.0,1.0,1.0,231,14993,1,6,2
670519DR1,670519DR1_1,670519,HDB 4-room,738343.0,5,50-54 yrs old,Self-employed,1.0,3.0,2.0,0.0,231,14993,1,6,2
670519BR1,670519BR1_4,670519,HDB 4-room,599491.0,4,15-19 yrs old,Full time student,2.0,2.0,1.0,1.0,231,14993,1,6,2
670519DR1,670519DR1_3,670519,HDB 4-room,387600.0,5,15-19 yrs old,Full time student,1.0,3.0,2.0,0.0,231,14993,1,6,2
670519DR1,670519DR1_4,670519,HDB 4-room,738853.0,5,10-14 yrs old,Full time student,1.0,3.0,2.0,0.0,231,14993,1,6,2
670519DR1,670519DR1_5,670519,HDB 4-room,658712.0,5,15-19 yrs old,Full time student,1.0,3.0,2.0,0.0,231,14993,1,6,2
670520AO,670520AO_3,670520,HDB 4-room,677744.0,3,25-29 yrs old,Employed Full-time,1.0,0.0,1.0,2.0,436,14871,5,6,2
670520BR2,670520BR2_1,670520,HDB 4-room,98831.0,4,40-44 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,436,14871,5,6,2
670520CO,670520CO_1,670520,HDB 4-room,649809.0,6,45-49 yrs old,Self-employed,3.0,1.0,3.0,2.0,436,14871,5,6,2
670520CO,670520CO_2,670520,HDB 4-room,649809.0,6,45-49 yrs old,Self-employed,3.0,1.0,3.0,2.0,436,14871,5,6,2
670520CO,670520CO_3,670520,HDB 4-room,640495.0,6,45-49 yrs old,Employed Full-time,3.0,1.0,3.0,2.0,436,14871,5,6,2
670520DR1,670520DR1_1,670520,HDB 4-room,239695.0,8,50-54 yrs old,Employed Full-time,2.0,3.0,3.0,0.0,436,14871,5,6,2
670520DR1,670520DR1_3,670520,HDB 4-room,238859.0,8,20-24 yrs old,Employed Part-time,2.0,3.0,3.0,0.0,436,14871,5,6,2
670520DR1,670520DR1_6,670520,HDB 4-room,627867.0,8,25-29 yrs old,Employed Full-time,2.0,3.0,3.0,0.0,436,14871,5,6,2
670520BR2,670520BR2_3,670520,HDB 4-room,677744.0,4,10-14 yrs old,Full time student,1.0,2.0,2.0,0.0,436,14871,5,6,2
670520BR2,670520BR2_4,670520,HDB 4-room,689333.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,436,14871,5,6,2
670520CO,670520CO_4,670520,HDB 4-room,639798.0,6,15-19 yrs old,Full time student,3.0,1.0,3.0,2.0,436,14871,5,6,2
670520DR1,670520DR1_5,670520,HDB 4-room,677744.0,8,10-14 yrs old,Full time student,2.0,3.0,3.0,0.0,436,14871,5,6,2
670526AR1,670526AR1_1,670526,HDB 4-room,129742.0,3,30-34 yrs old,Self-employed,2.0,0.0,2.0,0.0,311,14884,5,5,2
670526AR1,670526AR1_2,670526,HDB 4-room,129742.0,3,25-29 yrs old,Self-employed,2.0,0.0,2.0,0.0,311,14884,5,5,2
670526BO,670526BO_1,670526,HDB 4-room,670155.0,4,40-44 yrs old,Employed Full-time,1.0,2.0,2.0,0.0,311,14884,5,5,2
670526CR1,670526CR1_2,670526,HDB 4-room,247911.0,5,40-44 yrs old,Employed Part-time,1.0,3.0,2.0,0.0,311,14884,5,5,2
670526DO,670526DO_1,670526,HDB 4-room,758300.0,2,60-64 yrs old,Employed Full-time,1.0,0.0,0.0,2.0,311,14884,5,5,2
670526BO,670526BO_2,670526,HDB 4-room,678972.0,4,15-19 yrs old,Full time student,1.0,2.0,2.0,0.0,311,14884,5,5,2
670526BO,670526BO_3,670526,HDB 4-room,677744.0,4,6-9 yrs old,Full time student,1.0,2.0,2.0,0.0,311,14884,5,5,2
670526CR1,670526CR1_3,670526,HDB 4-room,689621.0,5,10-14 yrs old,Full time student,1.0,3.0,2.0,0.0,311,14884,5,5,2
670526CR1,670526CR1_4,670526,HDB 4-room,689621.0,5,10-14 yrs old,Full time student,1.0,3.0,2.0,0.0,311,14884,5,5,2
670526CR1,670526CR1_5,670526,HDB 4-room,689809.0,5,15-19 yrs old,Full time student,1.0,3.0,2.0,0.0,311,14884,5,5,2
670528AR3,670528AR3_1,670528,HDB 5-room,729930.0,5,40-44 yrs old,Employed Full-time,2.0,3.0,2.0,0.0,356,14824,5,5,2
670528AR3,670528AR3_2,670528,HDB 5-room,729930.0,5,35-39 yrs old,Employed Full-time,2.0,3.0,2.0,0.0,356,14824,5,5,2
670528BR1,670528BR1_1,670528,HDB 5-room,238872.0,6,55-59 yrs old,Self-employed,6.0,1.0,3.0,2.0,356,14824,5,5,2
670528BR1,670528BR1_2,670528,HDB 5-room,48618.0,6,55-59 yrs old,Employed Full-time,6.0,1.0,3.0,2.0,356,14824,5,5,2
670528BR1,670528BR1_3,670528,HDB 5-room,238859.0,6,25-29 yrs old,Employed Full-time,6.0,1.0,3.0,2.0,356,14824,5,5,2
670528BR1,670528BR1_4,670528,HDB 5-room,819642.0,6,25-29 yrs old,Employed Full-time,6.0,1.0,3.0,2.0,356,14824,5,5,2
670528BR1,670528BR1_5,670528,HDB 5-room,238872.0,6,20-24 yrs old,Employed Full-time,6.0,1.0,3.0,2.0,356,14824,5,5,2
670528BR1,670528BR1_6,670528,HDB 5-room,819642.0,6,25-29 yrs old,Employed Full-time,6.0,1.0,3.0,2.0,356,14824,5,5,2
670528CO,670528CO_3,670528,HDB 5-room,912805.0,6,20-24 yrs old,Employed Full-time,3.0,3.0,2.0,1.0,356,14824,5,5,2
670528AR3,670528AR3_3,670528,HDB 5-room,677737.0,5,15-19 yrs old,Full time student,2.0,3.0,2.0,0.0,356,14824,5,5,2
670528AR3,670528AR3_4,670528,HDB 5-room,677741.0,5,10-14 yrs old,Full time student,2.0,3.0,2.0,0.0,356,14824,5,5,2
670528AR3,670528AR3_5,670528,HDB 5-room,677744.0,5,6-9 yrs old,Full time student,2.0,3.0,2.0,0.0,356,14824,5,5,2
670528CO,670528CO_5,670528,HDB 5-room,688236.0,6,20-24 yrs old,Full time student,3.0,3.0,2.0,1.0,356,14824,5,5,2
670528DO,670528DO_3,670528,HDB 5-room,679944.0,6,10-14 yrs old,Full time student,2.0,3.0,3.0,0.0,356,14824,5,5,2
670528DO,670528DO_4,670528,HDB 5-room,689457.0,6,6-9 yrs old,Full time student,2.0,3.0,3.0,0.0,356,14824,5,5,2
670528DO,670528DO_5,670528,HDB 5-room,679944.0,6,6-9 yrs old,Full time student,2.0,3.0,3.0,0.0,356,14824,5,5,2
670533AR1,670533AR1_3,670533,HDB 5-room,189677.0,4,20-24 yrs old,Employed Full-time,2.0,2.0,1.0,1.0,217,14950,0,14,2
670533BR2,670533BR2_1,670533,HDB 5-room,169608.0,3,35-39 yrs old,Employed Full-time,1.0,0.0,2.0,0.0,217,14950,0,14,2
670533CR1,670533CR1_1,670533,HDB 5-room,629560.0,3,35-39 yrs old,Employed Full-time,3.0,0.0,3.0,0.0,217,14950,0,14,2
670533CR1,670533CR1_2,670533,HDB 5-room,629560.0,3,35-39 yrs old,Employed Full-time,3.0,0.0,3.0,0.0,217,14950,0,14,2
670533CR1,670533CR1_3,670533,HDB 5-room,629560.0,3,35-39 yrs old,Employed Full-time,3.0,0.0,3.0,0.0,217,14950,0,14,2
670533DR1,670533DR1_1,670533,HDB 5-room,69543.0,5,40-44 yrs old,Employed Full-time,2.0,2.0,2.0,1.0,217,14950,0,14,2
670533DR1,670533DR1_2,670533,HDB 5-room,89738.0,5,40-44 yrs old,Employed Full-time,2.0,2.0,2.0,1.0,217,14950,0,14,2
670533AR1,670533AR1_4,670533,HDB 5-room,599491.0,4,20-24 yrs old,Full time student,2.0,2.0,1.0,1.0,217,14950,0,14,2
670533DR1,670533DR1_4,670533,HDB 5-room,679938.0,5,15-19 yrs old,Full time student,2.0,2.0,2.0,1.0,217,14950,0,14,2
670533DR1,670533DR1_5,670533,HDB 5-room,679938.0,5,10-14 yrs old,Full time student,2.0,2.0,2.0,1.0,217,14950,0,14,2
670535BR1,670535BR1_1,670535,HDB 5-room,648348.0,2,30-34 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,236,14932,0,23,2
670535BR1,670535BR1_2,670535,HDB 5-room,677737.0,2,25-29 yrs old,Employed Full-time,2.0,0.0,2.0,0.0,236,14932,0,23,2
670535CO,670535CO_2,670535,HDB 5-room,38986.0,3,35-39 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,236,14932,0,23,2
670535CR1,670535CR1_1,670535,HDB 5-room,730900.0,6,40-44 yrs old,Employed Full-time,5.0,0.0,6.0,0.0,236,14932,0,23,2
670535CR1,670535CR1_3,670535,HDB 5-room,608600.0,6,30-34 yrs old,Employed Full-time,5.0,0.0,6.0,0.0,236,14932,0,23,2
670535CR1,670535CR1_4,670535,HDB 5-room,49910.0,6,35-39 yrs old,Employed Full-time,5.0,0.0,6.0,0.0,236,14932,0,23,2
670535CR1,670535CR1_5,670535,HDB 5-room,49483.0,6,25-29 yrs old,Employed Full-time,5.0,0.0,6.0,0.0,236,14932,0,23,2
670535CR1,670535CR1_6,670535,HDB 5-room,128388.0,6,30-34 yrs old,Employed Full-time,5.0,0.0,6.0,0.0,236,14932,0,23,2
670535DR1,670535DR1_5,670535,HDB 5-room,819462.0,5,40-44 yrs old,Employed Full-time,2.0,3.0,2.0,0.0,236,14932,0,23,2
670535CO,670535CO_3,670535,HDB 5-room,659321.0,3,6-9 yrs old,Full time student,1.0,1.0,2.0,0.0,236,14932,0,23,2
670535DR1,670535DR1_1,670535,HDB 5-room,688258.0,5,15-19 yrs old,Full time student,2.0,3.0,2.0,0.0,236,14932,0,23,2
670535DR1,670535DR1_2,670535,HDB 5-room,677742.0,5,10-14 yrs old,Full time student,2.0,3.0,2.0,0.0,236,14932,0,23,2
670535DR1,670535DR1_3,670535,HDB 5-room,688258.0,5,15-19 yrs old,Full time student,2.0,3.0,2.0,0.0,236,14932,0,23,2
670536AR4,670536AR4_1,670536,HDB 5-room,569506.0,3,40-44 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,236,14887,5,26,2
670536BR1,670536BR1_1,670536,HDB 5-room,659841.0,5,55-59 yrs old,Employed Full-time,1.0,3.0,1.0,1.0,236,14887,5,26,2
670536CO,670536CO_3,670536,HDB 5-room,79903.0,5,25-29 yrs old,Employed Full-time,2.0,2.0,3.0,0.0,236,14887,5,26,2
670536AR4,670536AR4_3,670536,HDB 5-room,679002.0,3,6-9 yrs old,Full time student,1.0,1.0,2.0,0.0,236,14887,5,26,2
670536BR1,670536BR1_3,670536,HDB 5-room,689809.0,5,10-14 yrs old,Full time student,1.0,3.0,1.0,1.0,236,14887,5,26,2
670536BR1,670536BR1_4,670536,HDB 5-room,677744.0,5,10-14 yrs old,Full time student,1.0,3.0,1.0,1.0,236,14887,5,26,2
670536BR1,670536BR1_5,670536,HDB 5-room,659204.0,5,15-19 yrs old,Full time student,1.0,3.0,1.0,1.0,236,14887,5,26,2
670536CO,670536CO_4,670536,HDB 5-room,599491.0,5,20-24 yrs old,Full time student,2.0,2.0,3.0,0.0,236,14887,5,26,2
670536CO,670536CO_5,670536,HDB 5-room,139651.0,5,20-24 yrs old,Full time student,2.0,2.0,3.0,0.0,236,14887,5,26,2
670537AR1,670537AR1_3,670537,HDB 5-room,229957.0,4,25-29 yrs old,Employed Full-time,3.0,0.0,3.0,1.0,141,14924,8,27,2
670537AR1,670537AR1_4,670537,HDB 5-room,18955.0,4,25-29 yrs old,Employed Full-time,3.0,0.0,3.0,1.0,141,14924,8,27,2
670537CR1,670537CR1_1,670537,HDB 5-room,98632.0,3,45-49 yrs old,Employed Full-time,1.0,1.0,2.0,0.0,141,14924,8,27,2
670537CR1,670537CR1_3,670537,HDB 5-room,679002.0,3,6-9 yrs old,Full time student,1.0,1.0,2.0,0.0,141,14924,8,27,2
670543CR5,670543CR5_1,670543,HDB 5-room,608586.0,3,55-59 yrs old,Employed Full-time,2.0,0.0,2.0,1.0,106,14727,36,56,2
670543CR5,670543CR5_2,670543,HDB 5-room,228095.0,3,25-29 yrs old,Employed Full-time,2.0,0.0,2.0,1.0,106,14727,36,56,2
670543CR5,670543CR5_3,670543,HDB 5-room,169567.0,3,25-29 yrs old,Full time student,2.0,0.0,2.0,1.0,106,14727,36,56,2
670601AR1,670601AR1_1,670601,HDB 4-room,738099.0,4,35-39 yrs old,Employed Full-time,1.0,1.0,2.0,1.0,74,14797,35,57,2
670601AR1,670601AR1_2,670601,HDB 4-room,129588.0,4,60-64 yrs old,Employed Part-time,1.0,1.0,2.0,1.0,74,14797,35,57,2
670601BO,670601BO_3,670601,HDB 4-room,98585.0,5,25-29 yrs old,Employed Full-time,2.0,1.0,3.0,0.0,74,14797,35,57,2
670601CO,670601CO_1,670601,HDB 4-room,79120.0,7,50-54 yrs old,Employed Full-time,1.0,3.0,2.0,1.0,74,14797,35,57,2
