HHID,Home_pcode,home_ID,homeX,homeY,DwellingType,dis_to_subway,dis_to_CBD,POI,dis_to_wetlands,aveIncome,area,tot_price,unit_price,HP_ID,Ethnic,hhsize,Age,Citizen,Gender,Employ,Occup,Industry,Income_cat,income,Work_pcode,work_ID,commute_dis
520204DR5,520204,2521,103.9516774,1.352165455,HDB 4-room,564.7755075,13133,8,12790.1274071,60243.4554974,94.93,752098.746666667,7922.66666666667,520204DR5_1,Chinese,3,35-54 yrs,Permanent Resident,Male,Employed Full-time,Plant & machine operator & assembler,Transport and Storage,Refused,4500.0,628437.0,2521,42.8793
520207CR5,520207,2522,103.9522309,1.351353337,HDB 4-room,601.5924449,13133,8,12845.1405062,60243.4554974,94.93,752098.746666667,7922.66666666667,520207CR5_1,Chinese,2,75 yrs & above,Singapore Citizen,Female,Employed Full-time,"Cleaner, labourer & related worker","Administrative and Support Services (e.g. security, cleaning",Refused,4500.0,518799.0,2522,4.868
520209CR5,520209,2523,103.9528401,1.351902164,HDB 3-room,515.4546648,13224,8,12917.0241979,60243.4554974,68.04,539058.24,7922.66666666667,520209CR5_4,Chinese,5,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Administrative and Support Services (e.g. security, cleaning",Refused,4500.0,508742.0,2523,5.1799
520209DR5,520209,2524,103.9528401,1.351902164,HDB 3-room,515.4546648,13224,8,12917.0241979,60243.4554974,68.04,539058.24,7922.66666666667,520209DR5_2,Malay,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Cleaner, labourer & related worker","Administrative and Support Services (e.g. security, cleaning",Refused,4500.0,507080.0,2524,2.8986
520210AR1,520210,2525,103.95399,1.354006712,HDB 5-room,249.9568286,13460,9,13063.3731844,60243.4554974,117.53,931151.013333333,7922.66666666667,520210AR1_1,Chinese,5,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Transport and Storage,Refused,4500.0,89053.0,2525,20.2279
520217AR5,520217,2526,103.9518737,1.354174042,HDB 4-room,403.7692468,13278,7,12830.5042888,60243.4554974,94.93,752098.746666667,7922.66666666667,520217AR5_3,Indian,3,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,169608.0,2526,21.1235
520218AR1,520218,2527,103.9525191,1.354432048,HDB 3-room,327.6095914,13353,8,12904.675271,60243.4554974,68.04,539058.24,7922.66666666667,520218AR1_2,Chinese,3,35-54 yrs,Permanent Resident,Female,Employed Full-time,Clerical worker,Manufacturing,Refused,4500.0,569061.0,2527,16.8681
520218BR1,520218,2528,103.9525191,1.354432048,HDB 3-room,327.6095914,13353,8,12904.675271,60243.4554974,68.04,539058.24,7922.66666666667,520218BR1_2,Indian,3,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,409423.0,2528,9.5215
520218CR1,520218,2529,103.9525191,1.354432048,HDB 3-room,327.6095914,13353,8,12904.675271,60243.4554974,68.04,539058.24,7922.66666666667,520218CR1_2,Chinese,3,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Clerical worker,Transport and Storage,Refused,4500.0,368173.0,2529,10.164200000000001
520218DR1,520218,2530,103.9525191,1.354432048,HDB 3-room,327.6095914,13353,8,12904.675271,60243.4554974,68.04,539058.24,7922.66666666667,520218DR1_1,Chinese,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Construction,Refused,4500.0,609601.0,2530,29.6546
520218DR5,520218,2531,103.9525191,1.354432048,HDB 4-room,327.6095914,13353,8,12904.675271,60243.4554974,94.93,752098.746666667,7922.66666666667,520218DR5_1,Chinese,2,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Production craftsman & related worker,Construction,Refused,4500.0,537003.0,2531,11.8376
520222AR1,520222,2532,103.9569831,1.341529231,HDB 5-room,441.859661,13021,14,13346.0602473,60243.4554974,117.53,929583.946666667,7909.33333333333,520222AR1_1,Chinese,4,15-34 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager",Wholesale and Retail Trade,Refused,4500.0,408702.0,2532,8.5534
520222BR1,520222,2533,103.9569831,1.341529231,HDB 5-room,441.859661,13021,14,13346.0602473,60243.4554974,117.53,929583.946666667,7909.33333333333,520222BR1_1,Chinese,2,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,534257.0,2533,8.7786
520222DR8,520222,2534,103.9569831,1.341529231,HDB 5-room,441.859661,13021,14,13346.0602473,60243.4554974,117.53,929583.946666667,7909.33333333333,520222DR8_1,Chinese,4,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,508927.0,2534,4.785
520227BR1,520227,2535,103.9562385,1.342036753,HDB 4-room,343.5789086,12976,14,13262.4186282,60243.4554974,94.93,750833.013333333,7909.33333333333,520227BR1_2,Malay,6,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Manufacturing,Refused,4500.0,608924.0,2535,29.5016
520227CR1,520227,2536,103.9562385,1.342036753,HDB 4-room,343.5789086,12976,14,13262.4186282,60243.4554974,94.93,750833.013333333,7909.33333333333,520227CR1_2,Chinese,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,180231.0,2536,14.309299999999999
520227CR5,520227,2537,103.9562385,1.342036753,HDB 5-room,343.5789086,12976,14,13262.4186282,60243.4554974,117.53,929583.946666667,7909.33333333333,520227CR5_1,Chinese,3,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Professional,Manufacturing,Refused,4500.0,486123.0,2537,2.1241999999999996
520227DR1,520227,2538,103.9562385,1.342036753,HDB 4-room,343.5789086,12976,14,13262.4186282,60243.4554974,94.93,750833.013333333,7909.33333333333,520227DR1_2,Others,4,35-54 yrs,Employemnt pass,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,367995.0,2538,9.8105
520235CR5,520235,2539,103.9554599,1.342963887,HDB 4-room,233.7860176,12950,16,13174.9463041,60243.4554974,94.93,750833.013333333,7909.33333333333,520235CR5_2,Chinese,3,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,48619.0,2539,15.873299999999999
520240AR1,520240,2540,103.9471233,1.354995321,HDB 4-room,289.2000192,12903,44,12313.2606373,60243.4554974,94.93,752098.746666667,7922.66666666667,520240AR1_4,Chinese,6,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Information and Communications,$2000-$2499,2250.0,79912.0,2540,17.128
520240BR1,520240,2541,103.9471233,1.354995321,HDB 4-room,289.2000192,12903,44,12313.2606373,60243.4554974,94.93,752098.746666667,7922.66666666667,520240BR1_4,Chinese,4,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Information and Communications,$3000-$3999,3500.0,437132.0,2541,11.100200000000001
520240CR1,520240,2542,103.9471233,1.354995321,HDB 4-room,289.2000192,12903,44,12313.2606373,60243.4554974,94.93,752098.746666667,7922.66666666667,520240CR1_4,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Production craftsman & related worker,Construction,$2500-$2999,2750.0,486070.0,2542,3.7588000000000004
520240DR1,520240,2543,103.9471233,1.354995321,HDB 4-room,289.2000192,12903,44,12313.2606373,60243.4554974,94.93,752098.746666667,7922.66666666667,520240DR1_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Information and Communications,$8000 and above,9000.0,179433.0,2543,15.976
520241CR5,520241,2544,103.9471184,1.354614935,HDB 3-room,264.7156221,12877,44,12308.4375656,60243.4554974,68.04,539058.24,7922.66666666667,520241CR5_1,Chinese,1,55-74 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,Refused,4500.0,238865.0,2544,17.322599999999998
520241DR5,520241,2545,103.9471184,1.354614935,HDB 3-room,264.7156221,12877,44,12308.4375656,60243.4554974,68.04,539058.24,7922.66666666667,520241DR5_1,Chinese,5,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,Wholesale and Retail Trade,Refused,4500.0,59763.0,2545,18.4675
520244CR5,520244,2546,103.9544933,1.343976777,HDB 4-room,152.3335156,12913,17,13067.3816378,60243.4554974,94.93,750833.013333333,7909.33333333333,520244CR5_2,Chinese,2,35-54 yrs,Singapore Citizen,Male,Employed Full-time,"Legislator,senior official & manager",Information and Communications,Refused,4500.0,119961.0,2546,24.0078
520247AR1,520247,2547,103.9533903,1.344461491,HDB 4-room,140.8215157,12835,15,12944.9767651,60243.4554974,94.93,750833.013333333,7909.33333333333,520247AR1_2,Chinese,3,35-54 yrs,Singapore Citizen,Female,Employed Full-time,"Cleaner, labourer & related worker","Administrative and Support Services (e.g. security, cleaning",Refused,4500.0,506906.0,2547,4.3636
520247BR1,520247,2548,103.9533903,1.344461491,HDB 4-room,140.8215157,12835,15,12944.9767651,60243.4554974,94.93,750833.013333333,7909.33333333333,520247BR1_2,Others,4,35-54 yrs,S Pass,Female,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,Refused,4500.0,534803.0,2548,14.0341
520247CR1,520247,2549,103.9533903,1.344461491,HDB 4-room,140.8215157,12835,15,12944.9767651,60243.4554974,94.93,750833.013333333,7909.33333333333,520247CR1_1,Chinese,4,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Financial Services (e.g. financial, insurance)",Refused,4500.0,48618.0,2549,15.8452
520247DR1,520247,2550,103.9533903,1.344461491,HDB 4-room,140.8215157,12835,15,12944.9767651,60243.4554974,94.93,750833.013333333,7909.33333333333,520247DR1_4,Chinese,7,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Financial Services (e.g. financial, insurance)",Refused,4500.0,467347.0,2550,4.8777
520251AR1,520251,2551,103.9481158,1.352763009,HDB 4-room,344.0523752,12846,43,12400.2246377,60243.4554974,94.93,752098.746666667,7922.66666666667,520251AR1_1,Chinese,3,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Manufacturing,Refused,4500.0,469267.0,2551,6.4097
520251BO,520251,2552,103.9481158,1.352763009,HDB 4-room,344.0523752,12846,43,12400.2246377,60243.4554974,94.93,752098.746666667,7922.66666666667,520251BO_1,Others,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,Construction,Refused,4500.0,88480.0,2552,19.992099999999997
520251DO,520251,2553,103.9481158,1.352763009,HDB 4-room,344.0523752,12846,43,12400.2246377,60243.4554974,94.93,752098.746666667,7922.66666666667,520251DO_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,Manufacturing,Refused,4500.0,569110.0,2553,16.5535
520255DR5,520255,2554,103.9516166,1.342350516,HDB 3-room,216.1007415,12546,17,12747.7059212,60243.4554974,68.04,538151.04,7909.33333333333,520255DR5_2,Indian,4,55-74 yrs,Singapore Citizen,Female,Employed Full-time,"Cleaner, labourer & related worker",Manufacturing,Refused,4500.0,339942.0,2554,11.543700000000001
520256AR1,520256,2555,103.9517598,1.343025566,HDB 4-room,180.2038758,12598,17,12763.140582,60243.4554974,94.93,750833.013333333,7909.33333333333,520256AR1_1,Chinese,3,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Wholesale and Retail Trade,Refused,4500.0,449269.0,2555,9.4396
520256BR1,520256,2556,103.9517598,1.343025566,HDB 4-room,180.2038758,12598,17,12763.140582,60243.4554974,94.93,750833.013333333,7909.33333333333,520256BR1_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Self-employed,Service & sales worker,Wholesale and Retail Trade,Refused,4500.0,520201.0,2556,2.3409
520256CR1,520256,2557,103.9517598,1.343025566,HDB 4-room,180.2038758,12598,17,12763.140582,60243.4554974,94.93,750833.013333333,7909.33333333333,520256CR1_3,Chinese,8,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Information and Communications,Refused,4500.0,299939.0,2557,15.712
520257DR5,520257,2558,103.9499473,1.353778451,HDB 5-room,543.0357421,13077,7,12613.0173713,60243.4554974,117.53,931151.013333333,7922.66666666667,520257DR5_3,Chinese,4,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",Refused,4500.0,520513.0,2558,1.7655
520261AO,520261,2559,103.9509655,1.354294697,HDB 4-room,488.1771039,13203,7,12731.1148919,60243.4554974,94.93,752098.746666667,7922.66666666667,520261AO_1,Chinese,2,15-34 yrs,Singapore Citizen,Female,Self-employed,Professional,Real Estate Services,$8000 and above,9000.0,310480.0,2559,16.0275
520262AR5,520262,2560,103.9509738,1.353764706,HDB 4-room,513.1762811,13170,7,12726.6553821,60243.4554974,94.93,752098.746666667,7922.66666666667,520262AR5_2,Chinese,4,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Professional,Manufacturing,Refused,4500.0,489980.0,2560,4.1722
520262BR5,520262,2561,103.9509738,1.353764706,HDB 3-room,513.1762811,13170,7,12726.6553821,60243.4554974,68.04,539058.24,7922.66666666667,520262BR5_2,Malay,3,15-34 yrs,Employemnt pass,Male,Employed Full-time,Professional,Transport and Storage,Refused,4500.0,498788.0,2561,3.1645
520262DR5,520262,2562,103.9509738,1.353764706,HDB 4-room,513.1762811,13170,7,12726.6553821,60243.4554974,94.93,752098.746666667,7922.66666666667,520262DR5_1,Indian,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,Manufacturing,Refused,4500.0,469333.0,2562,6.644
520264AR1,520264,2563,103.9511462,1.35280578,HDB 3-room,557.4657803,13124,8,12736.7262872,60243.4554974,68.04,539058.24,7922.66666666667,520264AR1_1,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Community, Social and Personal Services (e.g. public adminis",$3000-$3999,3500.0,529426.0,2563,1.6817
520264AR2,520264,2564,103.9511462,1.35280578,HDB 4-room,557.4657803,13124,8,12736.7262872,60243.4554974,94.93,752098.746666667,7922.66666666667,520264AR2_2,Indian,4,35-54 yrs,Permanent Resident,Male,Employed Full-time,Professional,"Professional Services (e.g. legal, accounting, engineering,",$3000-$3999,3500.0,528882.0,2564,2.8461999999999996
520264BO,520264,2565,103.9511462,1.35280578,HDB 3-room,557.4657803,13124,8,12736.7262872,60243.4554974,68.04,539058.24,7922.66666666667,520264BO_1,Chinese,2,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Production craftsman & related worker,Manufacturing,$2000-$2499,2250.0,318995.0,2565,14.0656
520264BR1,520264,2566,103.9511462,1.35280578,HDB 4-room,557.4657803,13124,8,12736.7262872,60243.4554974,94.93,752098.746666667,7922.66666666667,520264BR1_3,Chinese,6,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Information and Communications,$1500-$1999,1750.0,461201.0,2566,5.9461
520264CO,520264,2567,103.9511462,1.35280578,HDB 3-room,557.4657803,13124,8,12736.7262872,60243.4554974,68.04,539058.24,7922.66666666667,520264CO_3,Chinese,3,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Information and Communications,$1500-$1999,1750.0,527201.0,2567,0.7152999999999999
520264DO,520264,2568,103.9511462,1.35280578,HDB 3-room,557.4657803,13124,8,12736.7262872,60243.4554974,68.04,539058.24,7922.66666666667,520264DO_1,Chinese,4,35-54 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Information and Communications,$1-$1000,500.0,529509.0,2568,1.7081
520264DR1,520264,2569,103.9511462,1.35280578,HDB 4-room,557.4657803,13124,8,12736.7262872,60243.4554974,94.93,752098.746666667,7922.66666666667,520264DR1_2,Indian,3,35-54 yrs,Permanent Resident,Male,Employed Full-time,Production craftsman & related worker,Manufacturing,$2000-$2499,2250.0,757696.0,2569,29.6855
520267AR1,520267,2570,103.9492608,1.350714546,HDB 4-room,549.9813797,12820,11,12510.6589805,60243.4554974,94.93,752098.746666667,7922.66666666667,520267AR1_2,Chinese,3,55-74 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Transport and Storage,Refused,4500.0,539487.0,2570,10.4502
520267AR2,520267,2571,103.9492608,1.350714546,HDB 3-room,549.9813797,12820,11,12510.6589805,60243.4554974,68.04,539058.24,7922.66666666667,520267AR2_1,Chinese,4,55-74 yrs,Singapore Citizen,Male,Employed Full-time,"Cleaner, labourer & related worker",Transport and Storage,Refused,4500.0,88539.0,2571,17.7585
520267BR1,520267,2572,103.9492608,1.350714546,HDB 4-room,549.9813797,12820,11,12510.6589805,60243.4554974,94.93,752098.746666667,7922.66666666667,520267BR1_3,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Service & sales worker,Construction,Refused,4500.0,310460.0,2572,15.2035
520267CO,520267,2573,103.9492608,1.350714546,HDB 4-room,549.9813797,12820,11,12510.6589805,60243.4554974,94.93,752098.746666667,7922.66666666667,520267CO_1,Chinese,3,35-54 yrs,Permanent Resident,Male,Employed Full-time,Plant & machine operator & assembler,Manufacturing,Refused,4500.0,539938.0,2573,9.2034
520267CR1,520267,2574,103.9492608,1.350714546,HDB 3-room,549.9813797,12820,11,12510.6589805,60243.4554974,68.04,539058.24,7922.66666666667,520267CR1_1,Chinese,2,75 yrs & above,Singapore Citizen,Male,Employed Full-time,"Cleaner, labourer & related worker","Accomodation and Food Services (e.g. hotels, restaurants etc",Refused,4500.0,528765.0,2574,4.7825
520267CR5,520267,2575,103.9492608,1.350714546,HDB 3-room,549.9813797,12820,11,12510.6589805,60243.4554974,68.04,539058.24,7922.66666666667,520267CR5_1,Chinese,2,15-34 yrs,Singapore Citizen,Male,Employed Full-time,Associate professional & technician,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,99253.0,2575,22.8691
520267DO,520267,2576,103.9492608,1.350714546,HDB 4-room,549.9813797,12820,11,12510.6589805,60243.4554974,94.93,752098.746666667,7922.66666666667,520267DO_3,Chinese,4,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Service & sales worker,Manufacturing,Refused,4500.0,349249.0,2576,11.9595
520267DR1,520267,2577,103.9492608,1.350714546,HDB 3-room,549.9813797,12820,11,12510.6589805,60243.4554974,68.04,539058.24,7922.66666666667,520267DR1_3,Chinese,4,15-34 yrs,Singapore Citizen,Female,Employed Full-time,Professional,Transport and Storage,Refused,4500.0,638673.0,2577,41.6559
520268AR1,520268,2578,103.9478892,1.35137183,HDB 5-room,382.6614161,12737,36,12363.2610612,60243.4554974,117.53,931151.013333333,7922.66666666667,520268AR1_2,Chinese,4,35-54 yrs,Singapore Citizen,Male,Employed Full-time,Professional,"Community, Social and Personal Services (e.g. public adminis",Refused,4500.0,737904.0,2578,27.9625
