home_ID,gender,age,edu,hhtype,income_cat,income,mode,hcost,dis_to_subway,POI,dis_to_cbd,AveIncome,dis_to_Yuyuantan,dis_to_Kunminghu,newPOI,ncoffee,work_ID,commute_dis,choice,distance,car_cost,car_time,pt_time,pt_cost,bike_time,bike_cost,walk_time,walk_cost,min_income,max_income,tax_rate,cum_tax,income_after_tax
81,female,31~40,Doctorate and Above,With Partner and Children,7000元 ~ 1万元,53.125,自行车/电动自行车,3224309.3,1559.185914,42,12834.11119,93478,9559.27773541,3872.83650404,642,77,81,2.29669080753,3,2296.6908075300003,2.8266963784984616,0.076556360251,0.47739787683323404,3.0,0.22966908075300002,0.0,0.5184403628735892,0.0,3000,12000.0,0.1,90.0,7860.0
82,female,41~50,Master,With Partner and Children,2 ~ 3万元,156.25,地铁,3031649.7,0.0,84,10647.38512,93478,4899.26624884,10319.6634896,866,30,82,9.00523193622,2,9005.23193622,11.083362383039999,0.30017439787399997,0.7226062359887346,4.0,0.900523193622,0.0,2.0327837327810383,0.0,12000,25000.0,0.2,990.0,21410.0
83,male,41~50,Bachelor,With Partner and Children,7000元 ~ 1万元,53.125,地铁,5153702.4,663.8549554,219,4346.301182,89804,8085.05661427,15210.7798849,2646,180,83,4.30405424375,2,4304.05424375,5.29729753076923,0.14346847479166666,0.550770356032802,3.0,0.43040542437499996,0.0,0.9715698067155756,0.0,3000,12000.0,0.1,90.0,7860.0
84,male,31~40,Bachelor,With Partner and Children,7000元 ~ 1万元,53.125,自行车/电动自行车,2459929.1,2295.979682,28,18171.9087,53454,22710.6453221,34322.5329893,204,5,84,3.88887979984,3,3888.87979984,4.786313599803077,0.12962932666133334,0.5355950381504849,3.0,0.38888797998400004,0.0,0.8778509706185103,0.0,3000,12000.0,0.1,90.0,7860.0
85,female,31~40,Bachelor,Living with Parents,7000元以下,21.875,私家车,3852020.7,953.7715405,47,11471.92576,72170,8721.42746652,18889.4075198,771,11,85,23.4126322329,1,23412.6322329,28.81554736356923,0.78042107443,1.2492207291662163,6.0,2.34126322329,0.0,5.285018562731377,0.0,3000,12000.0,0.1,90.0,3360.0
86,male,18~30,Master,With Partner and Children,1 ~ 2万元,93.75,公交车,3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,86,8.21903471123,2,8219.03471123,10.115735029206153,0.27396782370766665,0.6938694170866418,4.0,0.821903471123,0.0,1.85531257589842,0.0,12000,25000.0,0.2,990.0,13410.0
87,female,31~40,Bachelor,Living with Partner,1 ~ 2万元,93.75,地铁,2051748.6,575.5944162,144,12459.55129,53454,16725.9748194,28459.4313549,702,6,87,12.2383225695,2,12238.3225695,15.06255085476923,0.40794408564999995,0.8407810871195075,5.0,1.22383225695,0.0,2.762601031489842,0.0,12000,25000.0,0.2,990.0,13410.0
88,female,31~40,Doctorate and Above,Living with Partner,2 ~ 3万元,156.25,地铁,4189416.0,520.4317921,144,6711.229646,84770,9844.26969311,15003.0213928,1887,135,88,11.6043927424,2,11604.3927424,14.282329529107692,0.3868130914133333,0.8176098953892906,4.0,1.16043927424,0.0,2.6195017477200904,0.0,12000,25000.0,0.2,990.0,21410.0
89,male,31~40,Doctorate and Above,Living Alone,1 ~ 2万元,93.75,步行,2121817.5,237.9562578,62,8754.302418,84770,8804.046192,10335.3189572,1390,67,89,11.1002516228,4,11100.2516228,13.661848151138463,0.3700083874266667,0.7991826972327113,4.0,1.11002516228,0.0,2.5057001405869075,0.0,12000,25000.0,0.2,990.0,13410.0
90,female,18~30,Master,Living with Parents,7000元 ~ 1万元,53.125,地铁,6652123.5,1435.016665,44,15847.23719,84770,18708.2523284,19458.4832855,388,25,90,14.6484072993,2,14648.4072993,18.028808983753848,0.48828024331000003,0.9288737008015804,5.0,1.4648407299300001,0.0,3.3066382165462755,0.0,3000,12000.0,0.1,90.0,7860.0
91,female,18~30,Bachelor,Living Alone,7000元以下,21.875,地铁,2424714.6,630.0193699,115,8274.750124,93478,2618.74764349,9989.73192775,1196,68,91,8.687706597750001,2,8687.70659775,10.69256196646154,0.28959021992500006,0.7110001556587587,4.0,0.8687706597750001,0.0,1.9611075841422125,0.0,3000,12000.0,0.1,90.0,3360.0
92,female,18~30,Bachelor,Living Alone,7000元以下,21.875,地铁,1300546.5,826.3445488,80,11487.05249,72170,8913.02105484,19205.6666792,754,14,92,13.0741028911,2,13074.102891100001,16.091203558276924,0.43580342970333336,0.8713302508411902,5.0,1.3074102891100001,0.0,2.951264760970655,0.0,3000,12000.0,0.1,90.0,3360.0
93,female,18~30,Bachelor,Living with Parents,7000元以下,21.875,步行,6323545.8,551.3390455,126,7974.144887,93478,2350.34321749,10096.2756206,1262,51,93,1.48653350265,4,1486.53350265,1.829579695569231,0.049551116755,0.4477852770776952,3.0,0.14865335026499998,0.0,0.3355606100790068,0.0,3000,12000.0,0.1,90.0,3360.0
94,female,31~40,Doctorate and Above,With Partner and Children,1 ~ 2万元,93.75,私家车,4723546.6,177.9551864,67,11209.11572,93478,5481.45749965,9009.7938524,691,29,94,4.02277622966,1,4022.77622966,4.951109205735385,0.13409254098866666,0.5404891758211223,3.0,0.402277622966,0.0,0.9080758983431152,0.0,12000,25000.0,0.2,990.0,13410.0
95,female,31~40,Master,Three Generations or More Living Together,2 ~ 3万元,156.25,地铁,3384394.2,1017.887897,59,10798.68499,72170,9547.86654314,20729.1946242,1051,40,95,10.9421040892,2,10942.1040892,13.467205032861541,0.3647368029733334,0.7934021413004086,4.0,1.09421040892,0.0,2.4700009230699775,0.0,12000,25000.0,0.2,990.0,21410.0
96,female,18~30,Master,Three Generations or More Living Together,7000元以下,21.875,步行,6171363.0,379.969955,152,8445.476948,93478,3017.71110417,9280.42059796,1193,78,96,2.18353016069,4,2183.5301606900002,2.6874217362338464,0.07278433868966667,0.47326166659015395,3.0,0.218353016069,0.0,0.4928961988013545,0.0,3000,12000.0,0.1,90.0,3360.0
97,female,18~30,Master,Living with Partner,7000元 ~ 1万元,53.125,地铁,4434749.0,1435.016665,44,15847.23719,84770,18708.2523284,19458.4832855,388,25,97,6.526272752400001,2,6526.2727524,8.032335695261539,0.21754242508000002,0.6319961462214739,4.0,0.6526272752400001,0.0,1.4731992669074494,0.0,3000,12000.0,0.1,90.0,7860.0
98,female,31~40,Master,With Partner and Children,2 ~ 3万元,156.25,步行,7212641.9,861.3008884,96,3827.153893,96949,2008.98544848,13672.3122849,1534,123,98,2.4707509818,4,2470.7509818000003,3.040924285292308,0.08235836606000001,0.483760066303093,3.0,0.24707509818,0.0,0.5577315986004515,0.0,12000,25000.0,0.2,990.0,21410.0
99,male,18~30,Bachelor,Living with Partner,1 ~ 2万元,93.75,地铁,3600847.8,0.0,178,16021.71822,84770,15861.0523265,11461.8844365,884,21,99,17.2415655241,2,17241.5655241,21.22038833735385,0.5747188508033333,1.0236579558483951,5.0,1.72415655241,0.0,3.8920012469751697,0.0,12000,25000.0,0.2,990.0,13410.0
100,female,31~40,Doctorate and Above,Living with Parents,1 ~ 2万元,93.75,公交车,4709548.8,803.7714874,42,10639.91179,93478,5705.3605211,13920.8518595,1179,25,100,11.0634098502,2,11063.4098502,13.616504431015382,0.36878032833999996,0.797836069041227,4.0,1.10634098502,0.0,2.497383713363431,0.0,12000,25000.0,0.2,990.0,13410.0
101,female,31~40,Doctorate and Above,Living with Parents,1 ~ 2万元,93.75,地铁,3924726.3,499.9683043,35,14693.05113,84770,15638.6660607,13643.5251296,851,17,101,8.26468160664,2,8264.68160664,10.171915823556924,0.275489386888,0.6955378871920365,4.0,0.826468160664,0.0,1.8656166154943568,0.0,12000,25000.0,0.2,990.0,13410.0
102,female,31~40,Doctorate and Above,Living with Partner,7000元 ~ 1万元,53.125,地铁,3196815.6,764.4583035,69,16212.89726,93478,11795.8805114,1000.11870985,375,7,102,12.1311226867,2,12131.122686699999,14.930612537476922,0.4043707562233333,0.8368627527366961,5.0,1.21311226867,0.0,2.73840241234763,0.0,3000,12000.0,0.1,90.0,7860.0
103,female,31~40,Doctorate and Above,Living with Partner,7000元 ~ 1万元,53.125,自行车/电动自行车,3082523.4,393.6488488,260,10993.1806,93478,8047.12345847,5606.39542195,1505,142,103,2.26861878832,3,2268.61878832,2.792146201009231,0.07562062627733333,0.47637179774440985,3.0,0.22686187883199999,0.0,0.5121035639548533,0.0,3000,12000.0,0.1,90.0,7860.0
104,female,31~40,Doctorate and Above,Living with Partner,7000元 ~ 1万元,53.125,地铁,2724750.6,991.1537699,71,20423.80427,49695,26080.5812576,33437.2767906,881,20,104,23.8666733599,2,23866.6733599,29.374367212184612,0.7955557786633333,1.265816689093278,6.0,2.38666733599,0.0,5.387510916455982,0.0,3000,12000.0,0.1,90.0,7860.0
105,female,18~30,Master,Living Alone,2 ~ 3万元,156.25,地铁,1262837.4,982.7922156,31,18155.04215,56075,18113.5418305,13022.6451147,1090,17,105,11.5205621463,2,11520.562146299999,14.179153410830768,0.38401873821,0.8145457473841754,4.0,1.15205621463,0.0,2.600578362595937,0.0,12000,25000.0,0.2,990.0,21410.0
106,male,31~40,Bachelor,Living with Partner,2 ~ 3万元,156.25,公交车,2443973.4,1040.015982,70,20373.47935,49695,26037.2067542,33444.7480306,848,20,106,17.8107852339,2,17810.7852339,21.920966441723074,0.59369284113,1.0444638849411014,5.0,1.78107852339,0.0,4.020493280790068,0.0,12000,25000.0,0.2,990.0,21410.0
107,female,18~30,Master,Living Alone,7000元 ~ 1万元,53.125,自行车/电动自行车,1522088.7,210.9240194,160,9873.905789,93478,5768.88704448,6444.10779339,1935,143,107,1.55624820871,3,1556.24820871,1.9153824107200002,0.051874940290333335,0.450333465775365,3.0,0.155624820871,0.0,0.3512975640428894,0.0,3000,12000.0,0.1,90.0,7860.0
108,male,31~40,Doctorate and Above,Living with Partner,1 ~ 2万元,93.75,步行,3204885.75,1585.797853,34,13195.97105,93478,9841.3922281,3506.98190327,595,50,108,1.36331877894,4,1363.3187789400001,1.6779308048492307,0.045443959298000006,0.4432815735682219,3.0,0.136331877894,0.0,0.3077469026952596,0.0,12000,25000.0,0.2,990.0,13410.0
109,female,18~30,Master,Living with Parents,7000元 ~ 1万元,53.125,地铁,4694193.9,472.6767477,169,5713.598503,84770,11404.8210058,21559.0362228,1994,116,109,30.9401115866,2,30940.1115866,38.08013733735385,1.0313370528866668,1.5243626453428745,6.0,3.09401115866,0.0,6.984223834446953,0.0,3000,12000.0,0.1,90.0,7860.0
110,male,31~40,Master,Three Generations or More Living Together,1 ~ 2万元,93.75,自行车/电动自行车,4287581.1,559.4381102,29,12943.63589,93478,10828.934227,5914.65990142,793,38,110,3.10192747977,3,3101.92747977,3.8177568981784615,0.103397582659,0.5068306192647264,3.0,0.310192747977,0.0,0.7002093633792326,0.0,12000,25000.0,0.2,990.0,13410.0
111,male,31~40,Bachelor,Living Alone,7000元以下,21.875,地铁,1354874.4,619.8038478,74,20390.05985,49695,26026.6149336,33253.6693805,919,20,111,0.00562560855938,2,5.62560855938,0.0069238259192369225,0.00018752028531266666,0.3936556253688596,3.0,0.000562560855938,0.0,0.001269889065322799,0.0,3000,12000.0,0.1,90.0,3360.0
112,male,18~30,Master,Living Alone,1 ~ 2万元,93.75,地铁,1530579.6,534.9889546,4,13019.35522,72170,12367.0065886,23574.8956648,559,33,112,15.4631302343,2,15463.130234299999,19.031544903753847,0.5154376744766667,0.9586531819473888,5.0,1.54631302343,0.0,3.4905485856207674,0.0,12000,25000.0,0.2,990.0,13410.0
113,female,31~40,Master,Living Alone,1 ~ 2万元,93.75,地铁,1951913.7,785.1871471,64,10181.42085,93478,7931.27127126,6852.452914,1614,104,113,12.5090206649,2,12509.0206649,15.395717741415385,0.41696735549666664,0.8506755536698698,5.0,1.25090206649,0.0,2.8237066963656887,0.0,12000,25000.0,0.2,990.0,13410.0
114,female,31~40,Doctorate and Above,Living with Partner,1 ~ 2万元,93.75,地铁,2746471.2,770.1627377,83,9134.719528,93478,6551.49659543,7339.95040529,1873,138,114,12.1153853335,2,12115.3853335,14.911243487384617,0.40384617778333337,0.8362875262483142,5.0,1.2115385333500002,0.0,2.73484996241535,0.0,12000,25000.0,0.2,990.0,13410.0
115,female,18~30,Master,Living Alone,1 ~ 2万元,93.75,公交车,2757212.7,0.0,91,8250.769208,84770,11196.0661526,15236.0643438,1563,94,115,13.5198402165,2,13519.8402165,16.639803343384617,0.45066134055,0.8876226929801025,5.0,1.35198402165,0.0,3.05188266738149,0.0,12000,25000.0,0.2,990.0,13410.0
116,female,31~40,Bachelor,Living Alone,7000元以下,21.875,地铁,1510179.0,0.0,124,4997.887134,96949,2669.2514044,11298.5095853,1782,110,116,0.559185445262,2,559.185445262,0.6882282403224615,0.018639514842066666,0.4138891600000682,3.0,0.0559185445262,0.0,0.12622696281309256,0.0,3000,12000.0,0.1,90.0,3360.0
117,male,18~30,Doctorate and Above,Living with Partner,1 ~ 2万元,93.75,自行车/电动自行车,3737269.8,588.7570798,122,10939.00021,84770,11153.0706213,10636.5439373,883,58,117,2.04993693361,3,2049.9369336100003,2.5229993029046156,0.06833123112033333,0.46837861148500154,3.0,0.204993693361,0.0,0.46273971413318293,0.0,12000,25000.0,0.2,990.0,13410.0
118,male,18~30,Doctorate and Above,Living with Partner,1 ~ 2万元,93.75,自行车/电动自行车,5355662.4,649.0572005,80,5176.842066,96949,750.52510301,12096.9958721,1328,83,118,3.1995783973600003,3,3199.57839736,3.937942642904616,0.10665261324533334,0.5103999230541703,3.0,0.319957839736,0.0,0.7222524599006773,0.0,12000,25000.0,0.2,990.0,13410.0
119,male,31~40,Master,Living with Partner,1 ~ 2万元,93.75,地铁,1986283.2,2519.018439,44,24776.6268,45548,26618.591482,23471.6575853,388,12,119,34.3629898643,2,34362.9898643,42.29291060221538,1.1454329954766667,1.6494745511899387,9.0,3.4362989864299998,0.0,7.756882587878104,0.0,12000,25000.0,0.2,990.0,13410.0
120,male,31~40,Master,Living with Parents,7000元 ~ 1万元,53.125,步行,4914657.0,914.8141861,85,21860.46064,56075,18894.1500762,7682.19621825,783,9,120,9.32833505898e-05,4,0.0932833505898,0.00011481027764898462,3.1094450196599998e-06,0.3934534096619363,3.0,9.32833505898e-06,0.0,2.105718974939052e-05,0.0,3000,12000.0,0.1,90.0,7860.0
121,female,18~30,Master,Living with Parents,1 ~ 2万元,93.75,地铁,4786659.9,810.2775693,133,17336.68322,84666,11856.9333276,14489.4280094,864,18,121,10.3612132469,2,10361.2132469,12.752262457723077,0.34537377489666665,0.77216961286294,4.0,1.03612132469,0.0,2.338874322099323,0.0,12000,25000.0,0.2,990.0,13410.0
122,female,41~50,Bachelor,With Partner and Children,7000元以下,21.875,公交车,3330499.5,2240.881114,14,19487.9486,84666,14273.4959393,17431.4968888,100,4,122,2.90730877199,2,2907.30877199,3.578226180910769,0.09691029239966667,0.49971698113085444,3.0,0.290730877199,0.0,0.6562773751670429,0.0,3000,12000.0,0.1,90.0,3360.0
123,female,31~40,Doctorate and Above,Three Generations or More Living Together,7000元 ~ 1万元,53.125,自行车/电动自行车,9379616.4,530.3088483,129,5708.015897,89804,8575.20187153,14286.7213479,2237,128,123,5.34940118668,3,5349.40118668,6.583878383606153,0.17831337288933333,0.5889795290417985,3.0,0.534940118668,0.0,1.2075397712595937,0.0,3000,12000.0,0.1,90.0,7860.0
124,female,18~30,Master,Living Alone,7000元 ~ 1万元,53.125,地铁,2165225.7,691.5079024,167,6391.314576,84770,11523.1465648,19051.2440322,3087,328,124,2.90564541965,2,2905.64541965,3.576178978030769,0.09685484732166666,0.49965618283057356,3.0,0.290564541965,0.0,0.6559019005981942,0.0,3000,12000.0,0.1,90.0,7860.0
125,female,18~30,Master,Living Alone,7000元 ~ 1万元,53.125,地铁,881133.0,294.2834036,99,17619.02939,56075,17242.6400557,11768.0087901,846,15,125,28.6625585686,2,28662.5585686,35.27699516135385,0.9554186189533334,1.4411142866132776,6.0,2.86625585686,0.0,6.47010351435666,0.0,3000,12000.0,0.1,90.0,7860.0
126,male,31~40,Doctorate and Above,Living Alone,1 ~ 2万元,93.75,地铁,723808.8,1132.030193,69,12105.81614,93478,8878.77873276,4474.63762014,1076,112,126,1.11148494536,2,1111.48494536,1.3679814712123077,0.037049498178666665,0.43407662722781687,3.0,0.111148494536,0.0,0.25089953619864563,0.0,12000,25000.0,0.2,990.0,13410.0
127,male,31~40,Doctorate and Above,Living with Parents,1 ~ 2万元,93.75,地铁,4383650.7,0.0,129,5150.446865,72170,7638.26784692,19629.7812574,1352,42,127,13.8822429818,2,13882.2429818,17.085837516061538,0.4627414327266666,0.9008691180564263,5.0,1.38822429818,0.0,3.133689160677201,0.0,12000,25000.0,0.2,990.0,13410.0
128,male,31~40,Doctorate and Above,Living with Partner,1 ~ 2万元,93.75,地铁,1449610.8,799.980771,36,30085.22324,47594,27772.2654333,36001.2342917,688,7,128,33.019980977699994,2,33019.9809777,40.639976587938456,1.1006660325899997,1.6003853380365642,8.0,3.3019980977699994,0.0,7.453720310993227,0.0,12000,25000.0,0.2,990.0,13410.0
129,female,41~50,Master,With Partner and Children,7000元 ~ 1万元,53.125,步行,4369493.5,337.8684802,113,12104.07631,93478,9943.26540327,6042.85539753,770,72,129,10.73657545,4,10736.57545,13.21424670769231,0.3578858483333333,0.7858897269899167,4.0,1.073657545,0.0,2.423606196388262,0.0,3000,12000.0,0.1,90.0,7860.0
130,female,31~40,Doctorate and Above,Living with Partner,7000元 ~ 1万元,53.125,公交车,4983006.6,495.3787676,136,8038.685202,84770,11499.3367612,16189.6526676,1697,108,130,2.91872977566,2,2918.72977566,3.5922828008123076,0.097290992522,0.5001344378499991,3.0,0.291872977566,0.0,0.6588554798329572,0.0,3000,12000.0,0.1,90.0,7860.0
131,male,18~30,Master,Three Generations or More Living Together,1 ~ 2万元,93.75,公交车,3789739.8,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,131,8.13068421863,2,8130.68421863,10.00699596139077,0.27102280728766664,0.6906400593312908,4.0,0.813068421863,0.0,1.8353688981106095,0.0,12000,25000.0,0.2,990.0,13410.0
132,male,18~30,Bachelor,Living Alone,7000元以下,21.875,自行车/电动自行车,985182.0,3420.72553,10,23045.32682,49695,28133.9998885,39218.0236265,603,0,132,9.05486213583,3,9054.862135829999,11.144445705636922,0.301828737861,0.7244203025014795,4.0,0.905486213583,0.0,2.0439869381106095,0.0,3000,12000.0,0.1,90.0,3360.0
133,male,41~50,High School and Below,With Partner and Children,7000元以下,21.875,私家车,7554037.5,666.9368316,118,3181.766074,89804,8068.60118346,16531.2303351,3029,230,133,17.990025301099998,1,17990.0253011,22.141569601353844,0.5996675100366666,1.0510154081307068,5.0,1.7990025301099997,0.0,4.060953792573363,0.0,3000,12000.0,0.1,90.0,3360.0
134,male,31~40,Doctorate and Above,Living Alone,1 ~ 2万元,93.75,地铁,723808.8,1132.030193,69,12105.81614,93478,8878.77873276,4474.63762014,1076,112,134,12.7156070265,2,12715.6070265,15.64997787876923,0.42385356755,0.8582266294969524,5.0,1.27156070265,0.0,2.870340186568849,0.0,12000,25000.0,0.2,990.0,13410.0
135,female,31~40,Bachelor,Living with Parents,7000元以下,21.875,步行,4563672.3,433.8961874,81,19821.3098,84666,14209.7151597,14820.7119946,353,2,135,6.8989541156900005,4,6898.95411569,8.49102045008,0.22996513718966669,0.645618271185329,4.0,0.689895411569,0.0,1.55732598548307,0.0,3000,12000.0,0.1,90.0,3360.0
136,male,18~30,Master,With Partner and Children,1 ~ 2万元,93.75,公交车,3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,136,25.6457435565,2,25645.7435565,31.563992069538465,0.85485811855,1.3308446698960026,6.0,2.56457435565,0.0,5.7891068976297975,0.0,12000,25000.0,0.2,990.0,13410.0
137,female,18~30,Master,With Partner and Children,7000元以下,21.875,地铁,3227463.3,1047.142453,144,19668.07939,56075,17133.0638194,7016.58137314,1081,18,137,4.50542741163,2,4505.42741163,5.545141429698463,0.150180913721,0.5581308809407626,3.0,0.450542741163,0.0,1.0170265037539505,0.0,3000,12000.0,0.1,90.0,3360.0
138,male,18~30,Master,With Partner and Children,1 ~ 2万元,93.75,公交车,3177256.6,179.0678129,338,3297.159273,89804,5764.75739175,13727.7859948,2772,118,138,10.0207871478,2,10020.7871478,12.333276489600001,0.33402623826,0.759726471564003,4.0,1.00207871478,0.0,2.2620287015349887,0.0,12000,25000.0,0.2,990.0,13410.0
